,artist_name,album_name,release_date,total_tracks
0,Los Acústicos,La Oreja De Van Gogh (Acoustic Home Sessions),2023-03-31,7
1,La Oreja de Van Gogh,Esencial La Oreja De Van Gogh,2021-06-04,30
2,La Oreja de Van Gogh,Un Susurro En La Tormenta,2020-09-18,11
3,La Oreja de Van Gogh,El Planeta Imaginario,2016-11-04,12
4,La Oreja de Van Gogh,Primera Fila,2013-10-28,15
5,La Oreja de Van Gogh,Cometas Por El Cielo En Directo Desde América,2012-09-18,15
6,La Oreja de Van Gogh,Cometas Por El Cielo,2011-09-13,12
8,La Oreja de Van Gogh,Nuestra Casa A La Izquierda Del Tiempo,2009-10-20,12
9,La Oreja de Van Gogh,A Las Cinco En El Astoria,2008-09-30,12
10,La Oreja de Van Gogh,Guapa,2007-04-09,15
11,La Oreja de Van Gogh,Mas Guapa,2006,26
12,La Oreja de Van Gogh,París,2004-05-10,12
13,La Oreja de Van Gogh,La Oreja De Van Gogh En Directo,2004-04-19,18
14,La Oreja de Van Gogh,Lo Que Te Conte Mientras Te Hacias La Dormida,2003,15
15,La Oreja de Van Gogh,El Viaje De Copperpot,2000-11-21,12
17,La Oreja de Van Gogh,Dile Al Sol,1999-09-27,12
0,El Canto Del Loco,Radio La Colifata Presenta: El Canto Del Loco,2010-03-30,18
1,El Canto Del Loco,Por Mi Y Por Todos Mis Compañeros,2009-11-24,11
3,El Canto Del Loco,De Personas A Personas,2008-11-28,19
4,El Canto Del Loco,Personas,2008-04-01,14
6,El Canto Del Loco,Zapatillas,2005,13
7,El Canto Del Loco,Estados De Animo,2003-05-15,12
9,El Canto Del Loco,El Canto Del Loco En Directo,2003-02-06,11
11,El Canto Del Loco,A Contracorriente,2002-03-01,12
13,El Canto Del Loco,El Canto Del Loco,2000-06-16,12
14,El Canto Del Loco,Eres Tonto (Feat. Vicentico),2010-07-06,1
15,El Canto Del Loco,Un Millon De Cicatrices,2009-11-30,1
16,El Canto Del Loco,Quiero Aprender De Ti,2009-11-10,1
17,El Canto Del Loco,"Hey, Hey Vicky",2009-10-12,1
18,El Canto Del Loco,Eres Tonto,2004-03-10,1
19,El Canto Del Loco,Son Sueños (Remasterizado),2002,3
0,Julieta Venegas,Tu Historia,2022-11-11,10
1,Julieta Venegas,La Enamorada,2019-11-22,9
2,Julieta Venegas,Algo Sucede,2015-08-14,12
4,Julieta Venegas,Algo Sucede (Track By Track Commentary),2015-08-14,12
5,Julieta Venegas,Los Momentos,2013-03-19,11
6,Julieta Venegas,Otra Cosa,2010-03-16,12
7,Julieta Venegas,Julieta Venegas - Mtv Unplugged,2008-06-10,15
8,Julieta Venegas,Realmente Lo Mejor,2007-12-18,12
10,Julieta Venegas,Limon Y Sal,2006-08-04,15
13,Julieta Venegas,Si,2003-11-18,10
14,Julieta Venegas,Bueninvento,2000-08-22,14
15,Julieta Venegas,Aqui,1998,12
16,Poe Leos,Nobody Got It (Remix),2023-04-28,1
17,Julieta Venegas,"Siempre Volaré (En Tus Sueños) [From The Netflix Film ""Chupa""]",2023-03-31,1
18,Julieta Venegas,La Nostalgia,2022-10-28,1
19,Julieta Venegas,Te Encontré,2022-09-09,1
0,Fito y Fitipaldis,Cada Vez Cadáver,2021-09-24,10
1,Fito y Fitipaldis,Huyendo Conmigo De Mí (Edición Directo Las Ventas 2015),2015-11-20,18
2,Fito y Fitipaldis,Huyendo Conmigo De Mí,2014-10-28,10
3,Fito y Fitipaldis,En Directo Desde El Teatro Arriaga,2014-03-04,18
4,Fito y Fitipaldis,Antes De Que Cuente Diez,2009-09-15,10
6,Fito y Fitipaldis,2 Son Multitud,2008-03-25,29
7,Fito y Fitipaldis,Por La Boca Vive El Pez,2006-09-11,13
8,Fito y Fitipaldis,Vivo... Para Contarlo,2005-05-17,15
9,Fito y Fitipaldis,Lo Mas Lejos A Tu Lado,2003-09-01,12
10,Fito y Fitipaldis,Los Sueños Locos,2001-10-19,10
11,Fito y Fitipaldis,A Puerta Cerrada,1998-10-23,10
12,Rulo y la contrabanda,Aún Queda Un Sitio,2022-05-07,1
13,Estopa,Camiseta De Rokanrol,2022-02-24,1
14,Fito y Fitipaldis,Cielo Hermético,2021-08-27,1
16,Los Zigarros,Resaca [Feat. Fito Y Fitipaldis] (En Directo Desde Madrid),2020-11-25,1
17,Los Zigarros,Voy A Bailar Encima De Ti [Feat. Fito Y Fitipaldis] (En Directo Desde Madrid),2020-11-25,1
18,Fito y Fitipaldis,Ruido,2019-12-13,1
19,Fito y Fitipaldis,Entre Dos Mares,2017-09-29,1
0,Melendi,Likes Y Cicatrices,2021-11-05,11
1,Melendi,10:20:40,2019-11-29,11
2,Melendi,Ahora,2018-03-09,11
3,Melendi,Yo Me Veo Contigo,2017-12-08,69
4,Melendi,Quítate Las Gafas,2016-11-11,11
5,Melendi,Directo A Septiembre (Gira Un Alumno Más),2015-12-04,28
6,Melendi,Un Alumno Más,2014-11-25,11
8,Melendi,Lágrimas Desordenadas,2012-11-13,11
9,Melendi,Volvamos A Empezar,2010-10-29,12
10,Melendi,Volvamos A Empezar (Deluxe Edition),2010-10-29,15
11,Melendi,Aún Más Curiosa La Cara De Tu Padre,2009-03-24,21
12,Melendi,Curiosa La Cara De Tu Padre,2008-09-16,14
13,Melendi,Caminando Por La Vida [Usa Release],2008-04-22,12
14,Melendi,Mientras No Cueste Más Trabajo,2007-10-02,20
15,Melendi,Mientras No Cueste Trabajo,2006-11-13,12
16,Melendi,Sin Noticias De Holanda,2006-07-03,16
17,Melendi,Que El Cielo Espere Sentao..,2005,12
18,Melendi,Gracias Por Venir,2023-02-11,1
19,Melendi,Pan Para Yolanda,2022-10-06,1
0,Estopa,Fuego,2019-10-18,12
1,Estopa,Esencial Estopa,2016-05-20,30
2,Estopa,Rumba A Lo Desconocido,2015-10-02,12
4,Estopa,Esto Es Estopa (Directo Acústico),2014-02-17,15
5,Estopa,2.0 (Instrumental),2011-12-20,12
6,Estopa,2.0,2011-11-21,13
8,Estopa,X Anniversarivm,2009-11-17,24
9,Estopa,Allenrok,2008-06-16,24
11,Estopa,Voces De Ultrarumba,2005-11-16,12
12,Estopa,La Calle Es Tuya?,2004-03-08,12
13,Estopa,¿La Calle Es Tuya?,2004-02-24,12
14,Estopa,Más Destrangis,2002-04-01,16
15,Estopa,Destrangis,2002-03-25,13
18,Estopa,Estopa,1999-10-18,12
19,Beret,Diablo,2022-09-02,1
0,Shakira,Laundry Service: Washed And Dried (Expanded Edition),2021-11-12,17
1,Shakira,Shakira In Concert: El Dorado World Tour,2019-11-13,20
2,Shakira,El Dorado,2017-05-26,13
3,Shakira,Shakira. (Expanded Edition),2014-03-14,16
5,Shakira,Shakira. (Expanded Edition) [Spanish Version],2014-03-13,15
6,Shakira,Live From Paris,2011-12-05,19
7,Shakira,Sale El Sol,2010-10-19,16
8,Shakira,Loba,2009-09-02,17
9,Shakira,She Wolf (Expanded Edition),2009,16
10,Shakira,Love In The Time Of Cholera,2008-01-17,22
11,Shakira,"Oral Fixation, Vol. 2 (Expanded Edition)",2005-11-28,13
12,Shakira,"Fijación Oral, Vol. 1",2005-06-03,12
13,Shakira,Live & Off The Record,2004-03-22,10
14,Shakira,Laundry Service,2001-11-13,13
15,Shakira,Servicio De Lavandería,2001,13
16,Shakira,Shakira Mtv Unplugged,2000-02-29,11
17,Shakira,Donde Estan Los Ladrones,1998-09-29,11
18,Shakira,The Remixes,1997-10-21,12
19,Shakira,Pies Descalzos,1995-10-06,11
0,David Bisbal,20 Años Contigo,2021-12-02,60
1,David Bisbal,En Tus Planes,2020-12-10,17
3,David Bisbal,2En1,2017-02-17,23
4,David Bisbal,Hijos Del Mar,2016-12-02,10
5,David Bisbal,Tú Y Yo En Vivo,2015-12-18,17
6,David Bisbal,Tú Y Yo (Gold Edition),2014-12-09,21
7,David Bisbal,12 Favoritas,2014-10-27,12
8,David Bisbal,Tú Y Yo,2014-07-22,12
12,David Bisbal,Tú Y Yo (Tour Edition),2014-01-01,19
13,David Bisbal,Romances,2013-01-01,14
14,David Bisbal,Live At The Royal Albert Hall,2013,17
16,David Bisbal,David Bisbal 30 Canciones De Oro,2012-01-01,30
17,David Bisbal,2X1 David Bisbal,2011-01-01,23
18,David Bisbal,Una Noche En El Teatro Real,2011-01-01,25
0,Nena Daconte,Casi Perfecto,2023-03-10,10
1,Nena Daconte,Suerte…,2019-03-01,7
2,Nena Daconte,Suerte...,2019-03-01,7
3,Nena Daconte,Lo Mejor De Nena Daconte,2013-01-01,12
4,Nena Daconte,Sólo Muerdo Por Ti,2013-01-01,14
5,Nena Daconte,Una Mosca En El Cristal,2010-01-01,13
7,Nena Daconte,Retales De Carnaval,2008-01-01,11
8,Nena Daconte,He Perdido Los Zapatos,2006-01-01,11
9,Nena Daconte,El Verano,2023-02-09,1
10,Nena Daconte,Tu Canción,2023-01-13,1
11,Paco Damas,Cantar De La Luna Vacía,2022-12-16,1
12,Nena Daconte,Al Son De Una Guitarra,2022-10-07,1
13,Nena Daconte,Detrás De Cada Luz (Buffetlibre Remix),2022-07-14,1
14,Nena Daconte,"Despiértame, Madrid",2022-05-20,1
15,Nena Daconte,Detrás De Cada Luz,2022-01-28,1
16,La La Love You,Tenía Tanto Que Darte,2021-11-26,1
17,Nena Daconte,Hojas Secas,2020-10-30,1
19,Nena Daconte,La Llama,2019-02-21,1
0,Amaral,Salto Al Color,2019-09-06,13
1,Amaral,"Superluna, Directo Desde El Planeta Tierra",2018-10-05,26
2,Amaral,Nocturnal Solar Sessions,2017-01-27,13
3,Amaral,Nocturnal,2015-10-30,14
4,Amaral,Hacia Lo Salvaje (Deluxe Edition),2013-05-20,14
5,Amaral,Hacia Lo Salvaje (Bonus Track Version),2013-01-31,15
6,Amaral,Amaral 1998 - 2008 (Remastered Version),2012-11-27,30
7,Amaral,Amaral 1998 - 2008 [Remastered] (Remastered Version),2012-11-23,27
8,Amaral,Hacia Lo Salvaje,2011-09-27,12
10,Amaral,La Barrera Del Sonido,2009-09-22,28
11,Amaral,Gato Negro Dragón Rojo,2008-05-23,20
13,Amaral,Pájaros En La Cabeza,2005-03-14,14
14,Amaral,Estrella De Mar,2002-02-04,16
16,Amaral,Una Pequeña Parte Del Mundo,2000,13
17,Amaral,Amaral,1998,13
18,Amaral,"Solo Pienso En Ti - Tributo A Víctor Manuel (Feat. Dani Martin, Iván Ferreiro, Jorge Drexler, Rozalén & Santi Balmes) [Versión 2022]",2022-07-07,1
19,IZARO,Argia,2022-04-01,1
0,Despistaos,Ilusionismo,2022-02-25,11
1,Despistaos,Estamos Enteros (Deluxe Edition),2020-01-24,17
2,Despistaos,Las Cosas En Su Sitio,2013-10-08,11
3,Despistaos,Los Dias Contados (Deluxe Edition),2012-02-03,21
4,Despistaos,Cuando Empieza Lo Mejor,2010-04-27,14
5,Despistaos,Lo Que Hemos Vivido,2008-10-14,32
6,Despistaos,Vivir Al Reves,2007-09-25,13
7,Despistaos,Y A Ti Que Te Importa? Re Edicion,2007-05-01,16
8,Despistaos,Lejos,2006-04-04,11
9,Despistaos,Despistaos,2003-05-01,12
10,Despistaos,Caricias En Tu Espalda (Feat. Marlena),2023-03-31,1
11,Despistaos,Gracias (Feat. Alex Ubago),2023-02-03,1
12,Despistaos,Estrella (Feat. La La Love You),2022-11-23,1
13,Paula Mattheus,¿Para Qué?,2022-07-01,1
14,Emlan,Mala Decisión,2022-01-14,1
15,Despistaos,Demasiado Tarde,2021-12-09,1
16,Despistaos,Cuando Te Olvides De Mí,2021-09-23,1
17,Hens,Quedar Pa Joder (Remix),2021-08-26,1
18,Despistaos,Vulnerables (Feat. La Oreja De Van Gogh),2021-06-09,1
19,Despistaos,No Te Sueltes (Nunca Más De Mí),2021-01-01,3
0,Coti,Coti Sorokin Y Los Brillantes En El Teatro Colón (Live At Teatro Colón / 2018),2018-11-02,23
1,Coti,Tanta Magia (En Vivo En El Gran Rex / 2015),2016-06-10,16
2,Coti,Que Esperas (Versión Exclusiva),2015-03-17,14
3,Coti,Lo Dije Por Boca De Otro Edición 2013,2013-01-01,14
4,Coti,Lo Mejor De Coti,2013-01-01,12
5,Coti,Lo Dije Por Boca De Otro,2012-01-01,13
7,Coti,Malditas Canciones (10 Años / Edición Especial 2019),2009-03-31,16
8,Coti,Malditas Canciones,2009-03-31,11
10,Coti,Gatos Y Palomas,2007-01-01,14
11,Coti,Esta Mañana Y Otros Cuentos,2005-01-01,16
15,Coti,Canciones Para Llevar,2004-01-01,12
16,Coti,Coti,2003-01-01,12
17,Subze,Campeón Del Mundo,2023-05-02,1
18,Coti,Porcelana China,2023-03-23,1
19,Ruben Rada,Nada Fue Un Error,2022-05-26,1
0,Paulina Rubio,Deseo (Edición Especial),2019-04-11,15
1,Paulina Rubio,Deseo,2018-09-13,11
2,Paulina Rubio,2En1,2017-02-17,26
3,Paulina Rubio,Pau Factor,2013-01-01,13
4,Paulina Rubio,Bravísima!,2012-01-01,17
5,Paulina Rubio,Brava!,2011-01-01,11
8,Paulina Rubio,Gran City Pop,2009-01-01,12
11,Paulina Rubio,Gran City Pop (Edited Version),2009-01-01,11
12,Paulina Rubio,Gran City Pop (International Regular Deluxe Version),2009-01-01,13
13,Paulina Rubio,Gran Pop Hits,2009-01-01,30
14,Paulina Rubio,Celebridades,2008-01-01,15
15,Paulina Rubio,Serie Verde- Paulina Rubio,2007-01-01,10
16,Paulina Rubio,Gran Disco Mini Precio - Ananda,2006-01-01,13
17,Paulina Rubio,Mio- Paulina Y Sus Exitos,2006-01-01,20
18,Paulina Rubio,Paulina Remixes,2006-01-01,12
19,Paulina Rubio,Ananda,2006-01-01,14
0,Los Ronaldos,Los Ronaldos: Edición 30 Aniversario,2017-10-06,20
1,Los Ronaldos,No Puedo Vivir Sin Los Ronaldos,2010-09-21,20
2,Los Ronaldos,La Bola Extra,2008-03-04,21
4,Los Ronaldos,Guárdalo Con Amor,2005-04-22,19
5,Los Ronaldos,Quiero Que Estemos Cerca (En Directo En Cinearte 20 Marzo 1996),1996-05-22,16
6,Los Ronaldos,¡Idiota! (Remastered 2015),1994,11
7,Los Ronaldos,0 (Remastered 2016),1992,11
8,Los Ronaldos,Sabor Salado (Remastered 2015),1990,11
9,Los Ronaldos,Saca La Lengua,1988,13
10,Los Ronaldos,Los Ronaldos,1987-03-17,12
11,Los Ronaldos,Imprescindibles,2022-03-18,5
12,Los Ronaldos,Guárdalo,2013-07-26,1
13,Los Ronaldos,Por Las Noches,2013-07-26,1
14,Los Ronaldos,Qué Vamos A Hacer,2013-07-26,1
15,Los Ronaldos,Si Os Vais,2013-07-26,1
16,Los Ronaldos,Mal Dia Para Ver Llover,2008-02-12,1
17,Los Ronaldos,Adiós Papá,2007-06-01,1
18,Los Ronaldos,Sabor Salado,2007-06-01,1
19,Los Ronaldos,4 Canciones,2007-03-19,4
0,La Quinta Estacion,Esencial La 5A Estación,2019-04-26,30
1,La Quinta Estacion,Recuérdame Con Cartas Y Algo Más... Los Exitos,2012-08-07,10
2,La Quinta Estacion,Recuérdame Con Cartas Y Algo Más... Los Exitos (Deluxe Edition),2012-08-07,16
3,La Quinta Estacion,Acustico,2009-05-11,10
4,La Quinta Estacion,Sin Frenos,2009,14
5,La Quinta Estacion,Directo Desde Madrid,2008-10-28,17
6,La Quinta Estacion,El Mundo Se Equivoca,2006-08-15,13
8,La Quinta Estacion,Flores De Alquiler,2004-03-02,13
9,La Quinta Estacion,Primera Toma,2002,13
10,La Quinta Estacion,Me Dueles,2009-10-27,1
11,La Quinta Estacion,Que Te Quería,2009-01-13,1
12,Various Artists,Éxitos Del Pop En Español De Los Años 2000,2022-10-21,55
13,Various Artists,El Soundtrack De Nuestras Vidas,2022-08-05,62
14,Colección 2020,Pop 2020,2020-01-23,37
15,Various Artists,Románticas En Español,2018-02-02,50
16,Various Artists,Lo Mejor De Lo Mejor - Pop Latino,2015-03-17,18
17,Various Artists,Top Latino Clásicos,2014-11-04,17
18,Various Artists,Bachatamania,2014-06-30,22
19,Various Artists,Canciones De Novelas,2014-04-22,11
0,Alex Gargolas,Gárgolas Forever,2021-08-27,19
1,Alex Gargolas,Gargolas 5: The Next Generation,2006,21
2,Alex Gargolas,"Alex Gárgolas Presenta: Las Gárgolas,Vol.4",2003-12-09,14
3,Alex Gargolas,Las Plagas 2,2003,12
4,Alex Gargolas,Gargolas 3,2001-07-13,12
5,Alex Gargolas,Las 9 Plagas,2000-06-03,10
6,Alex Gargolas,Gargolas 2: El Nuevo Comando Segundo Ataque,1999-06-03,25
7,Alex Gargolas,Gargolas 1: El Comando Ataca,1998-06-02,19
8,Alex Gargolas,Eternal Love,2022-08-04,1
9,Alex Gargolas,Champion Indiscutible,2022-07-15,1
10,Dani Torres,Burlao,2022-07-14,1
11,Alex Gargolas,Famosos Y Millonarios,2022-04-29,1
12,Alex Gargolas,5:00Am,2022-03-04,1
